orderid,customerid,productid,orderdate,quantity,orderamt,salesrep
16525,TM3521,A802a,2022-02-17,6306,64132.02,Zuri
16526,SS3300,W8931,2022-02-17,411,18585.42,Róisín
16527,SC9489,JQ9322,2022-02-17,3061,76494.39,Ravi
16528,TS4266,A802a,2022-02-17,7224,73468.08,Leslie
16529,AM4609,W8931,2022-02-18,219,9903.18,Róisín
16530,SC9489,W8931,2022-02-18,329,14877.38,Róisín
16531,CI2071,Q28R3,2022-02-18,799,140887.67,Ravi
16532,SC9489,A802a,2022-02-18,3084,31364.28,Ravi
16533,SB9448,W8931,2022-02-18,4981,225240.82,Róisín
16534,SS3300,A802a,2022-02-18,1042,10597.14,Róisín
16535,OF1425,W8931,2022-02-19,389,17590.58,Róisín
16536,TF4085,A802a,2022-02-21,5546,56402.82,Róisín
16537,QE1185,A802a,2022-02-21,5843,59423.31,Ravi
16538,MD4706,JQ9322,2022-02-21,4156,103858.44,Zuri
16539,AD1457,W8931,2022-02-21,7739,349957.58,Róisín
16540,TF4085,BC111d,2022-02-21,400,25312.0,Ravi
16541,NS7598,A802a,2022-02-21,5150,52375.5,Leslie
16542,OM8279,W8931,2022-02-21,5280,238761.6,Róisín
16543,AM4609,A802a,2022-02-22,504,5125.68,Ravi
16544,OF1425,A802a,2022-02-22,5843,59423.31,Leslie
16545,OM8279,A802a,2022-02-22,5916,60165.72,Leslie
16546,MC7659,A802a,2022-02-22,7489,76163.13,Róisín
16547,SV2319,A802a,2022-02-22,260,2644.2,Ravi
16548,TM3521,W8931,2022-02-22,479,21660.38,Róisín
16549,OI5050,JQ9322,2022-02-22,7155,178803.45,Ravi
16550,TM3521,A802a,2022-02-22,4247,43191.99,Róisín
16551,SS3300,BC111d,2022-02-23,447,28286.16,Ravi
16552,SI4896,A802a,2022-02-23,1892,19241.64,Ravi
16553,MC7659,BC111d,2022-02-23,236,14934.08,Róisín
16554,AM4609,W8931,2022-02-23,5027,227320.94,Liam
16555,MD4706,A802a,2022-02-23,195,1983.15,Róisín
16556,MD4706,BC111d,2022-02-23,591,37398.48,Zuri
16557,MD4706,W8931,2022-02-23,621,28081.62,Zuri
16558,OM8279,W8931,2022-02-23,5686,257120.92,Zuri
16559,OS6792,A802a,2022-02-23,4081,41503.77,Róisín
16560,SS3300,A802a,2022-02-24,493,5013.81,Harry
16561,TF4085,A802a,2022-02-24,2257,22953.69,Ravi
16562,AH4803,BC111d,2022-02-24,3650,230972.0,Róisín
16563,NS7598,A802a,2022-02-24,359,3651.03,Leslie
16564,SS3300,Q28R3,2022-02-24,3743,660003.19,Róisín
16565,NV2970,Q28R3,2022-02-24,5840,1029767.2,Zuri
16566,OS9656,W8931,2022-02-24,4198,189833.56,Ravi
16567,MD4706,JQ9322,2022-02-25,4296,107357.04,Zuri
16568,QS2174,A802a,2022-02-25,519,5278.23,Leslie
16569,NS7598,A802a,2022-02-25,516,5247.72,Leslie
16570,OS9656,A802a,2022-02-25,6385,64935.45,Liam
16571,OF1425,JQ9322,2022-02-25,5932,148240.68,Róisín
16572,MD4706,A802a,2022-02-25,2542,25852.14,Ravi
16573,MD4706,BC111d,2022-02-25,157,9934.96,Zuri
16574,TM4374,BC111d,2022-02-26,417,26387.76,Róisín
16575,SC9489,A802a,2022-02-26,2436,24774.12,Harry
16576,OS9656,Q28R3,2022-02-27,3555,626853.15,Ravi
16577,TS4266,A802a,2022-02-27,6448,65576.16,Leslie
16578,TM3521,A802a,2022-02-27,610,6203.7,Zuri
16579,AH4803,BC111d,2022-02-28,6303,398853.84,Ravi
16580,TS4266,W8931,2022-02-28,84,3798.48,Liam
16581,MD4706,BC111d,2022-02-28,108,6834.24,Harry
16582,SC9489,BC111d,2022-02-28,5965,377465.2,Leslie
16583,CD7311,A802a,2022-02-28,29,294.93,Ravi
16584,OF1425,BC111d,2022-03-01,4177,264320.56,Harry
16585,SI4896,JQ9322,2022-03-01,6886,172081.14,Róisín
16586,SS3300,A802a,2022-03-01,3408,34659.36,Harry
16587,AD1457,Q28R3,2022-03-01,11,1939.63,Róisín
16588,OI5050,BC111d,2022-03-01,6574,416002.72,Róisín
16589,OM8279,W8931,2022-03-01,4045,182914.9,Liam
16590,AI3651,A802a,2022-03-01,623,6335.91,Zuri
16591,OM8279,BC111d,2022-03-01,6725,425558.0,Róisín
16592,MM9297,W8931,2022-03-02,5735,259336.7,Zuri
16593,CI2071,BC111d,2022-03-02,5968,377655.04,Zuri
16594,OI5050,W8931,2022-03-02,445,20122.9,Leslie
16595,QS2174,A802a,2022-03-02,604,6142.68,Zuri
16596,NS7598,JQ9322,2022-03-02,26,649.74,Ravi
16597,AH4803,EE05x,2022-03-02,10752,3903191.04,Róisín
16598,TF6550,W8931,2022-03-03,5611,253729.42,Róisín
16599,MD4706,A802a,2022-03-03,119,1210.23,Harry
16600,QS2174,BC111d,2022-03-03,662,41891.36,Leslie
16601,SS3300,W8931,2022-03-03,334,15103.48,Ravi
16602,TF6550,A802a,2022-03-04,11440,116344.8,Róisín
16603,TS4266,A802a,2022-03-04,357,3630.69,Zuri
16604,OM8279,JQ9322,2022-03-04,614,15343.86,Leslie
16605,AM4609,JQ9322,2022-03-04,169,4223.31,Leslie
16606,OM8279,W8931,2022-03-04,480,21705.6,Leslie
16607,SS3300,W8931,2022-03-04,419,18947.18,Ravi
16608,AH4803,W8931,2022-03-04,6911,312515.42,Zuri
16609,CE4482,W8931,2022-03-07,733,33146.26,Ravi
16610,TM3521,A802a,2022-03-07,180,1830.6,Zuri
16611,TM3521,W8931,2022-03-07,66,2984.52,Leslie
16612,OS4150,Q28R3,2022-03-07,7070,1246653.1,Harry
16613,SS3300,W8931,2022-03-07,181,8184.82,Zuri
16614,SB9448,W8931,2022-03-07,187,8456.14,Ravi
16615,CD7311,A802a,2022-03-08,397,4037.49,Ravi
16616,OS4150,Q28R3,2022-03-08,271,47785.43,Zuri
16617,MD4706,A802a,2022-03-08,5486,55792.62,Ravi
16618,SI4896,A802a,2022-03-08,321,3264.57,Róisín
16619,OI5050,BC111d,2022-03-08,8902,563318.56,Róisín
16620,TM4374,W8931,2022-03-08,264,11938.08,Ravi
16621,TM4374,W8931,2022-03-08,6539,295693.58,Róisín
16622,SS3300,BC111d,2022-03-08,98,6201.44,Ravi
16623,TM3521,A802a,2022-03-08,6519,66298.23,Róisín
16624,SC8893,JQ9322,2022-03-09,393,9821.07,Ravi
16625,SC8893,W8931,2022-03-09,9340,422354.8,Róisín
16626,TF4085,BC111d,2022-03-09,406,25691.68,Róisín
16627,AI3651,BC111d,2022-03-09,411,26008.08,Ravi
16628,AI3651,BC111d,2022-03-09,322,20376.16,Harry
16629,AM4609,A802a,2022-03-09,4284,43568.28,Zuri
16630,TS4266,W8931,2022-03-09,5885,266119.7,Liam
16631,OS4150,A802a,2022-03-10,7902,80363.34,Zuri
16632,TF4085,A802a,2022-03-10,2660,27052.2,Ravi
16633,AM4609,R9S10,2022-03-10,180,7889.4,Leslie
16634,AH4803,A802a,2022-03-10,7060,71800.2,Róisín
16635,SC9489,W8931,2022-03-10,7051,318846.22,Ravi
16636,OS4150,A802a,2022-03-10,157,1596.69,Zuri
16637,OS9656,W8931,2022-03-10,29,1311.38,Ravi
16638,OI7366,JQ9322,2022-03-11,50,1249.5,Ravi
16639,TM4374,A802a,2022-03-11,412,4190.04,Ravi
16640,OS9656,W8931,2022-03-11,467,21117.74,Róisín
16641,SS3300,BC111d,2022-03-11,8643,546929.04,Ravi
16642,MC7659,W8931,2022-03-11,97,4386.34,Ravi
16643,SS3300,A802a,2022-03-12,920,9356.4,Liam
16644,TS4266,A802a,2022-03-13,699,7108.83,Leslie
16645,TS4266,Q28R3,2022-03-13,5684,1002259.72,Leslie
16646,SV2319,Q28R3,2022-03-14,700,123431.0,Róisín
16647,TM3521,A802a,2022-03-14,87,884.79,Leslie
16648,OI5050,W8931,2022-03-14,566,25594.52,Leslie
16649,AI3651,A802a,2022-03-14,190,1932.3,Róisín
16650,SC8893,Q28R3,2022-03-15,580,102271.4,Ravi
16651,OM8279,Q28R3,2022-03-15,8805,1552585.65,Leslie
16652,SB9448,W8931,2022-03-15,6252,282715.44,Leslie
16653,OF1425,A802a,2022-03-15,299,3040.83,Leslie
16654,DS7471,A802a,2022-03-16,349,3549.33,Ravi
16655,SS3300,A802a,2022-03-16,91,925.47,Róisín
16656,OM8279,A802a,2022-03-16,359,3651.03,Róisín
16657,MC7659,W8931,2022-03-16,403,18223.66,Ravi
16658,TF4085,A802a,2022-03-16,6698,68118.66,Ravi
16659,TS4266,A802a,2022-03-17,116,1179.72,Leslie
16660,MC7659,BC111d,2022-03-17,318,20123.04,Róisín
16661,OS9656,A802a,2022-03-17,5065,51511.05,Róisín
16662,QS2174,Q28R3,2022-03-17,6262,1104178.46,Liam
16663,AM4609,BC111d,2022-03-17,253,16009.84,Róisín
16664,SC9489,JQ9322,2022-03-17,466,11645.34,Ravi
16665,MD4706,A802a,2022-03-17,5497,55904.49,Zuri
16666,TM3521,A802a,2022-03-18,288,2928.96,Leslie
16667,AI3651,W8931,2022-03-18,7009,316946.98,Liam
16668,OM8279,A802a,2022-03-18,378,3844.26,Leslie
16669,TS4266,W8931,2022-03-18,311,14063.42,Róisín
16670,SB1511,A802a,2022-03-18,8085,82224.45,Róisín
16671,MD4706,A802a,2022-03-18,232,2359.44,Zuri
16672,OI5050,Q28R3,2022-03-18,2680,472564.4,Liam
16673,OI7366,A802a,2022-03-18,320,3254.4,Róisín
16674,TM3521,BC111d,2022-03-19,343,21705.04,Ravi
16675,AM4609,JQ9322,2022-03-20,4330,108206.7,Róisín
16676,OI5050,A802a,2022-03-21,2183,22201.11,Liam
16677,SI4896,JQ9322,2022-03-21,466,11645.34,Ravi
16678,QS2174,A802a,2022-03-21,471,4790.07,Ravi
16679,QE1185,A802a,2022-03-21,147,1494.99,Róisín
16680,TF6550,EE05x,2022-03-21,6086,2209339.72,Róisín
16681,CI2071,BC111d,2022-03-21,794,50244.32,Zuri
16682,TM4374,A802a,2022-03-21,758,7708.86,Ravi
16683,SV2319,A802a,2022-03-21,10345,105208.65,Ravi
16684,CE4482,JQ9322,2022-03-21,504,12594.96,Leslie
16685,TM3521,A802a,2022-03-22,757,7698.69,Zuri
16686,AD1457,W8931,2022-03-22,391,17681.02,Róisín
16687,CE4482,A802a,2022-03-22,5143,52304.31,Róisín
16688,OS9656,BC111d,2022-03-22,582,36828.96,Ravi
16689,NS7598,R9S10,2022-03-22,6792,297693.36,Zuri
16690,MD4706,W8931,2022-03-22,7241,327438.02,Róisín
16691,SI4896,R9S10,2022-03-23,447,19592.01,Róisín
16692,MD4706,A802a,2022-03-23,6647,67599.99,Zuri
16693,NS7598,A802a,2022-03-23,4425,45002.25,Harry
16694,QS2917,BC111d,2022-03-23,882,55812.96,Leslie
16695,SB0048,BC111d,2022-03-23,438,27716.64,Zuri
16696,SB9448,W8931,2022-03-23,6714,303607.08,Liam
16697,OM8279,BC111d,2022-03-23,388,24552.64,Róisín
16698,CI2071,A802a,2022-03-23,10044,102147.48,Zuri
16699,OI7366,BC111d,2022-03-23,685,43346.8,Róisín
16700,AM4609,Q28R3,2022-03-23,409,72118.97,Leslie
16701,QS2917,A802a,2022-03-24,5625,57206.25,Róisín
16702,OS9656,W8931,2022-03-24,546,24690.12,Ravi
16703,MD4706,BC111d,2022-03-24,49,3100.72,Zuri
16704,TM3521,JQ9322,2022-03-24,82,2049.18,Róisín
16705,AM4609,A802a,2022-03-24,6606,67183.02,Róisín
16706,AM4609,A802a,2022-03-24,352,3579.84,Leslie
16707,OS4150,W8931,2022-03-24,256,11576.32,Zuri
16708,AS7990,W8931,2022-03-25,255,11531.1,Zuri
16709,OS9656,A802a,2022-03-25,638,6488.46,Róisín
16710,TM4374,A802a,2022-03-25,315,3203.55,Ravi
16711,MD4706,W8931,2022-03-25,188,8501.36,Zuri
16712,DS7471,BC111d,2022-03-25,8489,537183.92,Zuri
16713,OI5050,JQ9322,2022-03-25,10808,270091.92,Ravi
16714,QS2174,JQ9322,2022-03-25,6544,163534.56,Harry
16715,SB1511,BC111d,2022-03-25,139,8795.92,Róisín
16716,MD4706,BC111d,2022-03-25,6013,380502.64,Zuri
16717,MD4706,BC111d,2022-03-25,8818,558003.04,Zuri
16718,AD1457,W8931,2022-03-26,226,10219.72,Róisín
16719,AM4609,A802a,2022-03-28,7264,73874.88,Zuri
16720,OI7366,BC111d,2022-03-28,5559,351773.52,Ravi
16721,OI7366,JQ9322,2022-03-28,718,17942.82,Róisín
16722,SC8893,BC111d,2022-03-28,4091,258878.48,Ravi
16723,QS2917,R9S10,2022-03-28,5577,244439.91,Leslie
16724,QS2174,BC111d,2022-03-28,337,21325.36,Róisín
16725,SB9448,A802a,2022-03-28,4841,49232.97,Leslie
16726,OS9656,Q28R3,2022-03-28,6404,1129217.32,Ravi
16727,OI7366,Q28R3,2022-03-28,35,6171.55,Ravi
16728,AM4609,A802a,2022-03-29,487,4952.79,Leslie
16729,AD1457,W8931,2022-03-29,642,29031.24,Ravi
16730,SS3300,Q28R3,2022-03-29,402,70884.66,Zuri
16731,MD4706,A802a,2022-03-29,188,1911.96,Zuri
16732,AH4803,A802a,2022-03-29,6555,66664.35,Róisín
16733,QE1185,EE05x,2022-03-29,5180,1880443.6,Róisín
16734,AM4609,A802a,2022-03-29,5515,56087.55,Leslie
16735,OS9656,EE05x,2022-03-30,7450,2704499.0,Ravi
16736,MC7659,BC111d,2022-03-30,5210,329688.8,Ravi
16737,MC7659,BC111d,2022-03-30,4065,257233.2,Róisín
16738,AH4803,A802a,2022-03-30,6814,69298.38,Ravi
16739,OF1425,W8931,2022-03-31,7,316.54,Róisín
16740,AM4609,W8931,2022-03-31,3574,161616.28,Leslie
16741,MC7659,A802a,2022-03-31,376,3823.92,Ravi
16742,SS3300,W8931,2022-03-31,7719,349053.18,Ravi
16743,MC7659,A802a,2022-03-31,2720,27662.4,Ravi
16744,OF1425,A802a,2022-03-31,7969,81044.73,Leslie
16745,MC7659,BC111d,2022-03-31,337,21325.36,Zuri
16746,NV2970,BC111d,2022-03-31,8730,552434.4,Ravi
16747,TS4266,W8931,2022-03-31,595,26905.9,Liam
16748,TF4085,R9S10,2022-03-31,495,21695.85,Ravi
16749,OS8224,BC111d,2022-03-31,187,11833.36,Ravi
16750,SS3300,A802a,2022-04-01,3628,36896.76,Leslie
16751,TM4374,W8931,2022-04-01,6428,290674.16,Ravi
16752,OI7366,Q28R3,2022-04-01,698,123078.34,Ravi
16753,TM4374,A802a,2022-04-01,5116,52029.72,Ravi
16754,QS2917,BC111d,2022-04-01,7047,445934.16,Leslie
16755,OS8224,A802a,2022-04-01,6541,66521.97,Ravi
16756,SC9489,Q28R3,2022-04-01,460,81111.8,Róisín
16757,QE1185,JQ9322,2022-04-04,414,10345.86,Ravi
16758,OS9656,BC111d,2022-04-04,477,30184.56,Ravi
16759,MC7659,BC111d,2022-04-04,108,6834.24,Ravi
16760,TS4266,R9S10,2022-04-04,37,1621.71,Liam
16761,AM4609,A802a,2022-04-04,7180,73020.6,Liam
16762,AI3651,A802a,2022-04-05,71,722.07,Harry
16763,QS2174,A802a,2022-04-05,5817,59158.89,Leslie
16764,AM4609,W8931,2022-04-05,8958,405080.76,Zuri
16765,SB9448,A802a,2022-04-05,448,4556.16,Róisín
16766,AI3651,BC111d,2022-04-05,5661,358228.08,Róisín
16767,MM9297,W8931,2022-04-05,348,15736.56,Zuri
16768,QE1185,JQ9322,2022-04-06,616,15393.84,Ravi
16769,SB1511,W8931,2022-04-06,5191,234737.02,Leslie
16770,AR4667,BC111d,2022-04-06,7702,487382.56,Zuri
16771,MD4706,A802a,2022-04-06,4632,47107.44,Zuri
16772,OF1425,W8931,2022-04-06,478,21615.16,Leslie
16773,TF6550,A802a,2022-04-06,376,3823.92,Ravi
16774,TS4266,A802a,2022-04-06,91,925.47,Róisín
16775,OF1425,JQ9322,2022-04-07,8497,212340.03,Leslie
16776,QS2917,A802a,2022-04-07,445,4525.65,Zuri
16777,QS2174,JQ9322,2022-04-07,602,15043.98,Róisín
16778,QS2174,A802a,2022-04-07,5,50.85,Róisín
16779,SC8893,W8931,2022-04-07,4692,212172.24,Róisín
16780,OI7366,W8931,2022-04-07,503,22745.66,Ravi
16781,OS8224,BC111d,2022-04-07,67,4239.76,Róisín
16782,OS9656,A802a,2022-04-07,337,3427.29,Harry
16783,OI5050,A802a,2022-04-07,420,4271.4,Zuri
16784,AD1457,A802a,2022-04-07,405,4118.85,Ravi
16785,OF1425,W8931,2022-04-08,7150,323323.0,Róisín
16786,CE4482,W8931,2022-04-08,371,16776.62,Ravi
16787,TS4266,BC111d,2022-04-08,686,43410.08,Liam
16788,MC7659,A802a,2022-04-08,380,3864.6,Róisín
16789,SC9489,W8931,2022-04-09,6258,282986.76,Róisín
16790,AR4667,BC111d,2022-04-11,5,316.4,Leslie
16791,SS3300,A802a,2022-04-11,5017,51022.89,Róisín
16792,TM3521,W8931,2022-04-11,9610,434564.2,Róisín
16793,TM3521,BC111d,2022-04-11,529,33475.12,Liam
16794,OM8279,A802a,2022-04-11,526,5349.42,Leslie
16795,AD1457,W8931,2022-04-11,5190,234691.8,Ravi
16796,NS7598,W8931,2022-04-11,587,26544.14,Róisín
16797,SS3300,A802a,2022-04-11,283,2878.11,Ravi
16798,TM4374,A802a,2022-04-11,184,1871.28,Ravi
16799,OF1425,W8931,2022-04-12,7000,316540.0,Róisín
16800,OS4150,W8931,2022-04-12,7033,318032.26,Zuri
16801,TF4085,A802a,2022-04-12,4896,49792.32,Zuri
16802,SI4896,BC111d,2022-04-12,6011,380376.08,Róisín
16803,OS6792,A802a,2022-04-12,4440,45154.8,Ravi
16804,OS9656,A802a,2022-04-12,5910,60104.7,Ravi
16805,CI2071,W8931,2022-04-12,5595,253005.9,Zuri
16806,TS4266,BC111d,2022-04-13,168,10631.04,Zuri
16807,MC7659,A802a,2022-04-13,9683,98476.11,Ravi
16808,OI5050,JQ9322,2022-04-13,338,8446.62,Zuri
16809,QS2174,BC111d,2022-04-13,2594,164148.32,Zuri
16810,SS3300,A802a,2022-04-13,624,6346.08,Róisín
16811,MD4706,W8931,2022-04-13,209,9450.98,Zuri
16812,SS3300,A802a,2022-04-13,40,406.8,Ravi
16813,QS2174,W8931,2022-04-14,68,3074.96,Leslie
16814,OS9656,W8931,2022-04-14,6854,309937.88,Harry
16815,AH4803,BC111d,2022-04-14,54,3417.12,Róisín
16816,OM8279,A802a,2022-04-14,328,3335.76,Róisín
16817,DS7471,W8931,2022-04-14,399,18042.78,Zuri
16818,OI5050,BC111d,2022-04-16,6650,420812.0,Leslie
16819,AH4803,A802a,2022-04-19,7131,72522.27,Ravi
16820,AI0569,W8931,2022-04-19,596,26951.12,Ravi
16821,TM3521,JQ9322,2022-04-19,448,11195.52,Zuri
16822,MD4706,JQ9322,2022-04-19,299,7472.01,Zuri
16823,SI4896,W8931,2022-04-20,456,20620.32,Harry
16824,MD4706,JQ9322,2022-04-20,397,9921.03,Zuri
16825,SC9489,A802a,2022-04-20,600,6102.0,Róisín
16826,CD7311,BC111d,2022-04-20,4343,274825.04,Ravi
16827,NS7598,A802a,2022-04-20,243,2471.31,Zuri
16828,SC9489,A802a,2022-04-20,7297,74210.49,Leslie
16829,OS9656,A802a,2022-04-20,767,7800.39,Ravi
16830,OI5050,A802a,2022-04-21,4325,43985.25,Zuri
16831,OM8279,W8931,2022-04-21,450,20349.0,Liam
16832,QS2174,A802a,2022-04-21,6919,70366.23,Zuri
16833,AI3651,W8931,2022-04-21,25,1130.5,Ravi
16834,SC9489,A802a,2022-04-21,543,5522.31,Ravi
16835,QS2174,BC111d,2022-04-22,6772,428532.16,Róisín
16836,MD4706,W8931,2022-04-22,249,11259.78,Zuri
16837,TS4266,A802a,2022-04-22,281,2857.77,Leslie
16838,AH4803,A802a,2022-04-22,7460,75868.2,Harry
16839,OS8224,R9S10,2022-04-22,281,12316.23,Róisín
16840,NV2970,BC111d,2022-04-22,4902,310198.56,Zuri
16841,SC9489,BC111d,2022-04-22,7131,451249.68,Róisín
16842,AD1457,BC111d,2022-04-26,8595,543891.6,Ravi
16843,SS3300,A802a,2022-04-26,6466,65759.22,Róisín
16844,AM4609,BC111d,2022-04-26,8804,557117.12,Leslie
16845,QS2174,A802a,2022-04-26,242,2461.14,Ravi
16846,OF1425,BC111d,2022-04-26,351,22211.28,Zuri
16847,OF1425,W8931,2022-04-26,534,24147.48,Leslie
16848,QS2174,W8931,2022-04-26,6837,309169.14,Liam
16849,AM4609,Q28R3,2022-04-27,1713,302053.29,Zuri
16850,CD7311,W8931,2022-04-27,5375,243057.5,Ravi
16851,OS4150,A802a,2022-04-27,6508,66186.36,Leslie
16852,QS2917,W8931,2022-04-27,6195,280137.9,Ravi
16853,AM4609,BC111d,2022-04-27,591,37398.48,Leslie
16854,AM4609,W8931,2022-04-27,6102,275932.44,Róisín
16855,AM4609,JQ9322,2022-04-27,81,2024.19,Leslie
16856,OI7366,W8931,2022-04-27,7164,323956.08,Róisín
16857,CE4482,BC111d,2022-04-28,5888,372592.64,Ravi
16858,TS4266,JQ9322,2022-04-28,6921,172955.79,Leslie
16859,NV2970,W8931,2022-04-28,493,22293.46,Liam
16860,NV2970,W8931,2022-04-28,540,24418.8,Leslie
16861,SI4896,A802a,2022-04-29,626,6366.42,Ravi
16862,QS2174,Q28R3,2022-04-29,388,68416.04,Leslie
16863,QS2174,BC111d,2022-04-29,193,12213.04,Zuri
16864,CE4482,A802a,2022-04-29,147,1494.99,Róisín
16865,TS4266,W8931,2022-04-29,356,16098.32,Harry
16866,QS2174,A802a,2022-04-29,372,3783.24,Róisín
16867,OM8279,W8931,2022-05-02,10560,477523.2,Leslie
16868,AI3651,Q28R3,2022-05-02,6268,1105236.44,Róisín
16869,OS4150,R9S10,2022-05-02,6069,266004.27,Liam
16870,OS9656,Q28R3,2022-05-02,10641,1876327.53,Róisín
16871,TM3521,BC111d,2022-05-02,7602,481054.56,Zuri
16872,QS2174,W8931,2022-05-02,308,13927.76,Harry
16873,QS2917,W8931,2022-05-02,147,6647.34,Ravi
16874,QS2917,BC111d,2022-05-03,215,13605.2,Leslie
16875,TS4266,A802a,2022-05-03,6671,67844.07,Leslie
16876,CD7311,A802a,2022-05-03,556,5654.52,Róisín
16877,TF4085,A802a,2022-05-03,602,6122.34,Ravi
16878,SS3300,JQ9322,2022-05-03,16,399.84,Ravi
16879,NV2970,BC111d,2022-05-04,5549,351140.72,Leslie
16880,MD4706,W8931,2022-05-04,510,23062.2,Zuri
16881,OI5050,W8931,2022-05-04,419,18947.18,Róisín
16882,TM3521,A802a,2022-05-04,446,4535.82,Liam
16883,OS9656,A802a,2022-05-04,212,2156.04,Ravi
16884,TF4085,BC111d,2022-05-04,332,21008.96,Ravi
16885,SC8893,A802a,2022-05-04,8197,83363.49,Róisín
16886,QS2917,A802a,2022-05-05,264,2684.88,Zuri
16887,OI7366,W8931,2022-05-05,442,19987.24,Ravi
16888,OM8279,Q28R3,2022-05-05,5462,963114.46,Róisín
16889,SS3300,A802a,2022-05-05,695,7068.15,Harry
16890,SV2319,A802a,2022-05-05,7341,74657.97,Leslie
16891,OS4150,BC111d,2022-05-06,192,12149.76,Róisín
16892,CD7311,W8931,2022-05-06,4558,206112.76,Harry
16893,TS4266,A802a,2022-05-06,152,1545.84,Róisín
16894,MC7659,W8931,2022-05-06,6029,272631.38,Ravi
16895,TS4266,A802a,2022-05-06,364,3701.88,Róisín
16896,SS3300,BC111d,2022-05-06,6866,434480.48,Harry
16897,TS4266,Q28R3,2022-05-06,10522,1855344.26,Leslie
16898,MC7659,BC111d,2022-05-08,6257,395942.96,Ravi
16899,OM8279,W8931,2022-05-08,260,11757.2,Leslie
16900,OS8224,JQ9322,2022-05-09,153,3823.47,Ravi
16901,QS2917,JQ9322,2022-05-09,386,9646.14,Leslie
16902,QS2917,W8931,2022-05-09,615,27810.3,Liam
16903,SB0048,BC111d,2022-05-09,191,12086.48,Zuri
16904,OS6792,W8931,2022-05-09,5349,241881.78,Róisín
16905,OS9656,W8931,2022-05-09,318,14379.96,Ravi
16906,SC9489,JQ9322,2022-05-09,176,4398.24,Ravi
16907,SS3300,W8931,2022-05-09,6491,293523.02,Róisín
16908,TF6550,Q28R3,2022-05-10,6928,1221614.24,Ravi
16909,MD4706,W8931,2022-05-10,199,8998.78,Róisín
16910,SC8893,W8931,2022-05-10,7517,339918.74,Róisín
16911,OS6792,BC111d,2022-05-10,7513,475422.64,Ravi
16912,SC8893,A802a,2022-05-10,3969,40364.73,Róisín
16913,TS4266,BC111d,2022-05-10,7049,446060.72,Zuri
16914,SB0048,A802a,2022-05-10,373,3793.41,Leslie
16915,CE4482,A802a,2022-05-10,106,1078.02,Ravi
16916,NV2970,JQ9322,2022-05-11,40,999.6,Leslie
16917,TM4374,A802a,2022-05-11,491,4993.47,Róisín
16918,OI7366,A802a,2022-05-11,4880,49629.6,Róisín
16919,SV2319,A802a,2022-05-11,4892,49751.64,Róisín
16920,AD1457,Q28R3,2022-05-11,6644,1171536.52,Ravi
16921,OI7366,A802a,2022-05-11,8403,85458.51,Harry
16922,SB9448,Q28R3,2022-05-11,7876,1388775.08,Ravi
16923,MD4706,W8931,2022-05-11,7504,339330.88,Harry
16924,OM8279,EE05x,2022-05-11,296,107453.92,Liam
16925,AI3651,A802a,2022-05-12,471,4790.07,Leslie
16926,OS4150,W8931,2022-05-12,253,11440.66,Róisín
16927,TF6550,W8931,2022-05-12,8358,377948.76,Róisín
16928,OM8279,BC111d,2022-05-12,5218,330195.04,Zuri
16929,OI7366,JQ9322,2022-05-12,4952,123750.48,Ravi
16930,TS4266,A802a,2022-05-12,458,4657.86,Leslie
16931,AH4803,Q28R3,2022-05-12,7665,1351569.45,Róisín
16932,OS4150,A802a,2022-05-12,6856,69725.52,Róisín
16933,OI7366,W8931,2022-05-12,312,14108.64,Ravi
16934,OI7366,BC111d,2022-05-13,577,36512.56,Ravi
16935,CD7311,JQ9322,2022-05-13,641,16018.59,Róisín
16936,SC9489,BC111d,2022-05-13,5337,337725.36,Ravi
16937,TM3521,Q28R3,2022-05-13,3944,695445.52,Ravi
16938,MC7659,A802a,2022-05-13,396,4027.32,Ravi
16939,DS7471,A802a,2022-05-13,543,5522.31,Róisín
16940,AI3651,W8931,2022-05-13,6674,301798.28,Leslie
16941,AM4609,Q28R3,2022-05-13,388,68416.04,Róisín
16942,OI7366,BC111d,2022-05-13,2100,132888.0,Róisín
16943,AM4609,A802a,2022-05-16,502,5105.34,Leslie
16944,AM4609,BC111d,2022-05-16,6651,420875.28,Leslie
16945,QE1185,A802a,2022-05-16,302,3071.34,Ravi
16946,SC9489,A802a,2022-05-16,9967,101364.39,Róisín
16947,MC7659,BC111d,2022-05-16,4459,282165.52,Leslie
16948,SI4896,A802a,2022-05-16,7038,71576.46,Róisín
16949,OI7366,JQ9322,2022-05-17,4249,106182.51,Liam
16950,SB1511,W8931,2022-05-17,7265,328523.3,Leslie
16951,SC9489,W8931,2022-05-17,6798,307405.56,Liam
16952,SV2319,Q28R3,2022-05-17,3605,635669.65,Ravi
16953,NS7598,A802a,2022-05-17,236,2400.12,Zuri
16954,AD1457,BC111d,2022-05-17,6966,440808.48,Róisín
16955,SC8893,A802a,2022-05-17,386,3925.62,Róisín
16956,QS2917,BC111d,2022-05-18,6712,424735.36,Róisín
16957,SS3300,W8931,2022-05-18,8018,362573.96,Ravi
16958,TM4374,A802a,2022-05-18,424,4312.08,Róisín
16959,TM3521,W8931,2022-05-18,8077,365241.94,Ravi
16960,SS3300,A802a,2022-05-18,6952,70701.84,Harry
16961,OI7366,BC111d,2022-05-18,8279,523895.12,Liam
