orderid,customerid,productid,orderdate,quantity,orderamt,salesrep
16526,TS1163,BC111d,2021-12-16,320,20249.6,Shalini
16527,CS8317,BC111d,2021-12-16,348,22021.44,Shalini
16528,AM1674,A802a,2021-12-16,271,2756.07,Ingrid
16529,SV2287,W8931,2021-12-16,339,15329.58,Ingrid
16530,NF9938,JQ9322,2021-12-16,227,5672.73,Ingrid
16531,SC7962,Q28R3,2021-12-16,373,65771.09,Hannah
16532,CI4562,A802a,2021-12-16,269,2735.73,Shalini
16533,SC9674,JQ9322,2021-12-16,203,5072.97,Hannah
16534,RS9813,A802a,2021-12-16,292,2969.64,Ethan
16535,NE6537,BC111d,2021-12-16,331,20945.68,Gowoon
16536,QI5038,BC111d,2021-12-16,354,22401.12,Sam
16537,SC9674,W8931,2021-12-16,341,15420.02,Ingrid
16538,QI5038,JQ9322,2021-12-16,220,5497.8,Sam
16539,CS8317,A802a,2021-12-16,286,2908.62,Ethan
16540,SC7962,JQ9322,2021-12-16,251,6272.49,Hannah
16541,TS1163,A802a,2021-12-16,307,3122.19,Shalini
16542,AM1674,A802a,2021-12-16,275,2796.75,Shalini
16543,AM1674,A802a,2021-12-16,277,2817.09,Ingrid
16544,SS3811,A802a,2021-12-16,298,3030.66,Ethan
16545,NF9938,JQ9322,2021-12-16,212,5297.88,Ingrid
16546,AM1674,W8931,2021-12-16,339,15329.58,Sam
16547,RV9064,W8931,2021-12-17,273,12345.06,Ingrid
16548,CS2504,A802a,2021-12-17,310,3152.7,Shalini
16549,QI5038,A802a,2021-12-17,289,2939.13,Sam
16550,MR6252,A802a,2021-12-17,275,2796.75,Shalini
16551,CS5977,JQ9322,2021-12-17,119,2973.81,Hannah
16552,RS9813,A802a,2021-12-17,285,2898.45,Ingrid
16553,MR6252,A802a,2021-12-17,295,3000.15,Hannah
16554,NR3611,JQ9322,2021-12-17,134,3348.66,Gowoon
16555,TM0916,BC111d,2021-12-17,369,23350.32,Ingrid
16556,SS3811,JQ9322,2021-12-17,147,3673.53,Ethan
16557,CI4562,A802a,2021-12-17,286,2908.62,Hannah
16558,CS6924,BC111d,2021-12-17,340,21515.2,Gowoon
16559,NF7397,BC111d,2021-12-17,324,20502.72,Shalini
16560,TC0514,Q28R3,2021-12-17,335,59070.55,Ingrid
16561,QI5038,A802a,2021-12-17,307,3122.19,Sam
16562,SC3814,BC111d,2021-12-17,344,21768.32,Shalini
16563,QS4506,BC111d,2021-12-17,325,20566.0,Sam
16564,NR3611,BC111d,2021-12-18,354,22401.12,Ethan
16565,TS1163,BC111d,2021-12-18,309,19553.52,Shalini
16566,NF7397,A802a,2021-12-18,355,3610.35,Ingrid
16567,NE6537,W8931,2021-12-19,478,21615.16,Gowoon
16568,LM6201,A802a,2021-12-19,403,4098.51,Shalini
16569,MM0344,W8931,2021-12-20,358,16188.76,Shalini
16570,MM0344,W8931,2021-12-20,332,15013.04,Shalini
16571,RV9064,W8931,2021-12-20,342,15465.24,Ingrid
16572,NF7397,A802a,2021-12-20,406,4129.02,Shalini
16573,SC3814,A802a,2021-12-20,403,4098.51,Sam
16574,TM0916,Q28R3,2021-12-20,325,57307.25,Ingrid
16575,NE6537,JQ9322,2021-12-20,227,5672.73,Shalini
16576,SC3814,BC111d,2021-12-20,314,19869.92,Ingrid
16577,AM1674,W8931,2021-12-20,343,15510.46,Sam
16578,SS3811,R9S10,2021-12-20,442,19372.86,Ingrid
16579,CS6924,BC111d,2021-12-20,340,21515.2,Ingrid
16580,MR6252,R9S10,2021-12-20,399,17488.17,Hannah
16581,QI5038,W8931,2021-12-20,339,15329.58,Hannah
16582,SC7962,A802a,2021-12-20,407,4139.19,Hannah
16583,SC3814,A802a,2021-12-20,429,4362.93,Shalini
16584,CI4562,A802a,2021-12-20,364,3701.88,Shalini
16585,SS3811,A802a,2021-12-20,409,4159.53,Shalini
16586,CI4562,A802a,2021-12-20,360,3661.2,Ingrid
16587,NM1588,W8931,2021-12-20,302,13656.44,Shalini
16588,CI4562,Q28R3,2021-12-21,368,64889.44,Hannah
16589,LM6201,W8931,2021-12-21,288,13023.36,Shalini
16590,SS3811,BC111d,2021-12-21,325,20566.0,Shalini
16591,CS8317,Q28R3,2021-12-21,319,56249.27,Gowoon
16592,MR6252,W8931,2021-12-21,226,10219.72,Hannah
16593,SS3811,A802a,2021-12-21,374,3803.58,Ingrid
16594,AM1674,A802a,2021-12-21,430,4373.1,Shalini
16595,CS8317,A802a,2021-12-21,396,4027.32,Ethan
16596,TC0514,A802a,2021-12-21,364,3701.88,Shalini
16597,TC0514,A802a,2021-12-21,387,3935.79,Sam
16598,SC9674,R9S10,2021-12-21,204,8941.32,Ethan
16599,CI4562,A802a,2021-12-21,370,3762.9,Hannah
16600,ZD7787,A802a,2021-12-21,386,3925.62,Shalini
16601,SC9674,BC111d,2021-12-21,330,20882.4,Ingrid
16602,NR3611,BC111d,2021-12-21,347,21958.16,Ingrid
16603,CI4562,A802a,2021-12-21,384,3905.28,Ethan
16604,CI4562,BC111d,2021-12-21,343,21705.04,Hannah
16605,QD2621,JQ9322,2021-12-21,134,3348.66,Hannah
16606,CS5977,A802a,2021-12-21,396,4027.32,Ingrid
16607,LM6201,A802a,2021-12-21,412,4190.04,Hannah
16608,SC3814,Q28R3,2021-12-21,321,56601.93,Shalini
16609,LM6201,JQ9322,2021-12-21,130,3248.7,Ingrid
16610,RV9064,A802a,2021-12-21,406,4129.02,Hannah
16611,NF7397,W8931,2021-12-21,270,12209.4,Gowoon
16612,SC7962,BC111d,2021-12-21,364,23033.92,Hannah
16613,QI5038,A802a,2021-12-22,316,3213.72,Ingrid
16614,QI5038,W8931,2021-12-22,381,17228.82,Ingrid
16615,TC0514,A802a,2021-12-22,327,3325.59,Gowoon
16616,CI4562,A802a,2021-12-22,330,3356.1,Shalini
16617,CS6924,BC111d,2021-12-22,362,22907.36,Ethan
16618,CS6924,A802a,2021-12-22,320,3254.4,Gowoon
16619,RS9813,A802a,2021-12-22,309,3142.53,Ingrid
16620,CS6924,Q28R3,2021-12-22,333,58717.89,Ingrid
16621,NE6537,BC111d,2021-12-22,345,21831.6,Shalini
16622,NF7397,A802a,2021-12-22,295,3000.15,Shalini
16623,TC0514,EE05x,2021-12-22,353,128146.06,Shalini
16624,RV9064,W8931,2021-12-22,340,15374.8,Ingrid
16625,LM6201,BC111d,2021-12-22,352,22274.56,Ingrid
16626,SC9674,A802a,2021-12-22,281,2857.77,Ingrid
16627,QI5038,A802a,2021-12-22,310,3152.7,Ingrid
16628,AS8179,W8931,2021-12-22,318,14379.96,Ingrid
16629,RV9064,BC111d,2021-12-22,314,19869.92,Ingrid
16630,CS2504,A802a,2021-12-22,331,3366.27,Ethan
16631,CS8317,A802a,2021-12-22,330,3356.1,Ethan
16632,TC0514,A802a,2021-12-22,320,3254.4,Shalini
16633,SC3814,A802a,2021-12-23,280,2847.6,Ingrid
16634,RV9064,A802a,2021-12-23,286,2908.62,Sam
16635,SC3814,BC111d,2021-12-23,310,19616.8,Ingrid
16636,MR7651,A802a,2021-12-23,294,2989.98,Sam
16637,CS2504,JQ9322,2021-12-23,567,14169.33,Ethan
16638,NM1588,EE05x,2021-12-23,348,126330.96,Shalini
16639,NF7397,W8931,2021-12-23,421,19037.62,Ingrid
16640,SS3811,BC111d,2021-12-23,345,21831.6,Shalini
16641,QI5038,EE05x,2021-12-23,381,138310.62,Sam
16642,SC9674,JQ9322,2021-12-23,543,13569.57,Ingrid
16643,QS4506,A802a,2021-12-23,277,2817.09,Sam
16644,QI5038,W8931,2021-12-23,390,17635.8,Ingrid
16645,SC9674,W8931,2021-12-23,385,17409.7,Ethan
16646,QV5573,A802a,2021-12-23,262,2664.54,Gowoon
16647,ZD7787,A802a,2021-12-23,273,2776.41,Shalini
16648,NM1588,W8931,2021-12-23,406,18359.32,Hannah
16649,MR6252,BC111d,2021-12-23,336,21262.08,Hannah
16650,CS8317,BC111d,2021-12-23,340,21515.2,Ethan
16651,CI4562,A802a,2021-12-23,270,2745.9,Ingrid
16652,SC9674,R9S10,2021-12-24,298,13061.34,Ingrid
16653,AS0053,BC111d,2021-12-24,351,22211.28,Gowoon
16654,TS1163,Q28R3,2021-12-24,337,59423.21,Ingrid
16655,SC9674,A802a,2021-12-24,265,2695.05,Ingrid
16656,SC3814,W8931,2021-12-24,340,15374.8,Sam
16657,CS5977,A802a,2021-12-24,277,2817.09,Ingrid
16658,SC3814,R9S10,2021-12-24,258,11308.14,Ingrid
16659,RS9813,A802a,2021-12-24,275,2796.75,Ethan
16660,CS8317,BC111d,2021-12-24,344,21768.32,Shalini
16661,QS1139,Q28R3,2021-12-24,322,56778.26,Ingrid
16662,SS3811,W8931,2021-12-24,342,15465.24,Shalini
16663,CS6924,W8931,2021-12-24,303,13701.66,Ingrid
16664,CS2504,A802a,2021-12-24,297,3020.49,Ethan
16665,SC9674,A802a,2021-12-24,296,3010.32,Ingrid
16666,CI4562,EE05x,2021-12-24,335,121611.7,Sam
16667,QS1139,JQ9322,2021-12-24,219,5472.81,Sam
16668,NM1588,A802a,2021-12-24,236,2400.12,Ingrid
16669,QS1139,A802a,2021-12-25,285,2898.45,Ingrid
16670,TM0916,BC111d,2021-12-28,322,20376.16,Ingrid
16671,CS8317,A802a,2021-12-28,392,3986.64,Shalini
16672,SC9674,A802a,2021-12-28,425,4322.25,Ingrid
16673,QS1139,BC111d,2021-12-28,366,23160.48,Ingrid
16674,CS5977,BC111d,2021-12-28,305,19300.4,Ingrid
16675,CI4562,BC111d,2021-12-28,312,19743.36,Shalini
16676,NF7397,A802a,2021-12-28,411,4179.87,Gowoon
16677,TC0514,A802a,2021-12-28,443,4505.31,Ingrid
16678,RS9813,BC111d,2021-12-28,306,19363.68,Gowoon
16679,SS3811,W8931,2021-12-28,343,15510.46,Ethan
16680,TM0916,A802a,2021-12-28,448,4556.16,Sam
16681,SC9674,BC111d,2021-12-28,298,18857.44,Ingrid
16682,CS2504,W8931,2021-12-28,305,13792.1,Hannah
16683,TC0514,BC111d,2021-12-28,320,20249.6,Sam
16684,QS4506,A802a,2021-12-28,393,3996.81,Sam
16685,NF7397,A802a,2021-12-28,424,4312.08,Sam
16686,CS6924,BC111d,2021-12-28,335,21198.8,Ingrid
16687,CI4562,A802a,2021-12-28,363,3691.71,Shalini
16688,NF9938,JQ9322,2021-12-28,218,5447.82,Ingrid
16689,SC3814,A802a,2021-12-28,392,3986.64,Ingrid
16690,AM1674,W8931,2021-12-29,293,13249.46,Shalini
16691,TC0514,JQ9322,2021-12-29,136,3398.64,Ingrid
16692,QS1139,A802a,2021-12-29,359,3651.03,Gowoon
16693,NE6537,A802a,2021-12-29,393,3996.81,Gowoon
16694,LM6201,EE05x,2021-12-29,355,128872.1,Ingrid
16695,CI4562,W8931,2021-12-29,280,12661.6,Ethan
16696,SC3814,BC111d,2021-12-29,295,18667.6,Hannah
16697,SC9674,A802a,2021-12-29,387,3935.79,Ethan
16698,ZD7787,BC111d,2021-12-29,315,19933.2,Gowoon
16699,AS7573,Q28R3,2021-12-29,347,61186.51,Ingrid
16700,TC0514,A802a,2021-12-29,342,3478.14,Sam
16701,QI5038,EE05x,2021-12-29,349,126693.98,Ingrid
16702,CS5977,A802a,2021-12-29,355,3610.35,Sam
16703,NF9938,BC111d,2021-12-29,305,19300.4,Ingrid
16704,CI4562,A802a,2021-12-29,388,3945.96,Hannah
16705,SC7962,BC111d,2021-12-29,340,21515.2,Hannah
16706,CS8317,Q28R3,2021-12-29,338,59599.54,Ethan
16707,CS8317,A802a,2021-12-29,417,4240.89,Ethan
16708,AM1674,BC111d,2021-12-29,319,20186.32,Sam
16709,AM1674,W8931,2021-12-29,274,12390.28,Shalini
16710,QS1139,BC111d,2021-12-30,332,21008.96,Shalini
16711,CS8317,EE05x,2021-12-30,338,122700.76,Sam
16712,CI4562,Q28R3,2021-12-30,349,61539.17,Hannah
16713,SC3814,W8931,2021-12-30,342,15465.24,Sam
16714,RS9813,W8931,2021-12-30,346,15646.12,Ingrid
16715,AM1674,BC111d,2021-12-30,353,22337.84,Shalini
16716,CS2504,W8931,2021-12-30,333,15058.26,Hannah
16717,CI9891,BC111d,2021-12-30,281,17781.68,Sam
16718,AS0053,JQ9322,2021-12-30,528,13194.72,Hannah
16719,CI4562,W8931,2021-12-30,405,18314.1,Shalini
16720,CS6924,BC111d,2021-12-30,322,20376.16,Shalini
16721,RS9813,A802a,2021-12-30,286,2908.62,Ingrid
16722,CS8317,BC111d,2021-12-30,332,21008.96,Ethan
16723,CS6924,BC111d,2021-12-30,324,20502.72,Ingrid
16724,TC0514,Q28R3,2021-12-30,336,59246.88,Shalini
16725,QI5038,W8931,2021-12-30,330,14922.6,Sam
16726,CS8317,JQ9322,2021-12-30,503,12569.97,Shalini
16727,QI5038,W8931,2021-12-30,363,16414.86,Shalini
16728,NM1588,W8931,2021-12-30,322,14560.84,Shalini
16729,SS3811,A802a,2021-12-30,345,3508.65,Ethan
16730,CI4562,JQ9322,2021-12-30,527,13169.73,Hannah
16731,MM0344,Q28R3,2021-12-30,343,60481.19,Shalini
16732,AM1674,JQ9322,2021-12-30,462,11545.38,Gowoon
16733,AM1674,JQ9322,2021-12-30,467,11670.33,Ingrid
16734,CS8317,A802a,2021-12-31,300,3051.0,Ethan
16735,QS4506,A802a,2021-12-31,252,2562.84,Hannah
16736,AS0053,BC111d,2021-12-31,338,21388.64,Gowoon
16737,SC7962,BC111d,2021-12-31,327,20692.56,Ethan
16738,MR7651,JQ9322,2021-12-31,595,14869.05,Sam
16739,TC0514,W8931,2021-12-31,402,18178.44,Ingrid
16740,NF9938,A802a,2021-12-31,309,3142.53,Ingrid
16741,RV9064,BC111d,2021-12-31,306,19363.68,Shalini
16742,AS0053,W8931,2021-12-31,431,19489.82,Gowoon
16743,NR3611,W8931,2021-12-31,417,18856.74,Ingrid
16744,TS1163,A802a,2021-12-31,266,2705.22,Shalini
16745,TS1163,Q28R3,2021-12-31,343,60481.19,Ethan
16746,RV9064,BC111d,2021-12-31,350,22148.0,Sam
16747,MM0344,BC111d,2021-12-31,321,20312.88,Hannah
16748,AM1674,A802a,2021-12-31,252,2562.84,Ingrid
16749,SV2287,JQ9322,2021-12-31,536,13394.64,Shalini
16750,NF7397,JQ9322,2021-12-31,509,12719.91,Gowoon
16751,SC3814,W8931,2022-01-01,320,14470.4,Ingrid
16752,RV9064,A802a,2022-01-02,307,3122.19,Sam
16753,ZD7787,BC111d,2022-01-02,301,19047.28,Sam
16754,CS8317,BC111d,2022-01-02,306,19363.68,Ingrid
16755,SS3811,W8931,2022-01-03,376,17002.72,Sam
16756,QS1139,JQ9322,2022-01-04,518,12944.82,Ingrid
16757,TC0514,R9S10,2022-01-04,454,19898.82,Ingrid
16758,CS6924,JQ9322,2022-01-04,563,14069.37,Ingrid
16759,NF9938,A802a,2022-01-04,409,4159.53,Shalini
16760,SC9674,JQ9322,2022-01-04,516,12894.84,Shalini
16761,SC7962,W8931,2022-01-04,385,17409.7,Hannah
16762,AM1674,Q28R3,2022-01-04,356,62773.48,Gowoon
16763,MR6252,A802a,2022-01-04,408,4149.36,Shalini
16764,NR3611,A802a,2022-01-04,459,4668.03,Ethan
16765,CS2504,W8931,2022-01-04,419,18947.18,Ingrid
16766,TC0514,BC111d,2022-01-04,333,21072.24,Ingrid
16767,CS6924,W8931,2022-01-04,405,18314.1,Ingrid
16768,CS5977,W8931,2022-01-04,425,19218.5,Ingrid
16769,MM0344,JQ9322,2022-01-04,554,13844.46,Shalini
16770,CS5977,A802a,2022-01-04,429,4362.93,Hannah
16771,QS4506,W8931,2022-01-04,393,17771.46,Sam
16772,NF7397,W8931,2022-01-04,395,17861.9,Ingrid
16773,MM0344,BC111d,2022-01-04,316,19996.48,Sam
16774,MR7651,Q28R3,2022-01-04,355,62597.15,Ingrid
16775,MR6252,R9S10,2022-01-05,413,18101.79,Shalini
16776,NF7397,W8931,2022-01-05,316,14289.52,Ingrid
16777,CS8317,A802a,2022-01-05,408,4149.36,Shalini
16778,CS6924,BC111d,2022-01-05,334,21135.52,Ethan
16779,CS2504,BC111d,2022-01-05,323,20439.44,Ingrid
16780,AM1674,A802a,2022-01-05,426,4332.42,Gowoon
16781,SS3811,R9S10,2022-01-05,343,15033.69,Shalini
16782,QS1139,A802a,2022-01-05,384,3905.28,Shalini
16783,ZF8085,JQ9322,2022-01-05,194,4848.06,Gowoon
16784,NE6537,BC111d,2022-01-05,288,18224.64,Gowoon
16785,TS1163,A802a,2022-01-05,381,3874.77,Shalini
16786,NF7397,Q28R3,2022-01-05,321,56601.93,Gowoon
16787,QS1139,A802a,2022-01-05,399,4057.83,Gowoon
16788,CI4562,JQ9322,2022-01-05,216,5397.84,Shalini
16789,SC7962,W8931,2022-01-05,329,14877.38,Ingrid
16790,MM0344,W8931,2022-01-05,305,13792.1,Hannah
16791,NR3611,A802a,2022-01-05,405,4118.85,Ethan
16792,CS5977,W8931,2022-01-06,290,13113.8,Sam
16793,CS2504,W8931,2022-01-06,260,11757.2,Ethan
16794,SS3811,A802a,2022-01-06,363,3691.71,Ethan
16795,QS1139,A802a,2022-01-06,381,3874.77,Sam
16796,AV1169,JQ9322,2022-01-06,144,3598.56,Shalini
16797,CS5977,A802a,2022-01-06,383,3895.11,Ingrid
16798,CS8317,A802a,2022-01-06,383,3895.11,Ethan
16799,MM0344,A802a,2022-01-06,384,3905.28,Sam
16800,AM1674,A802a,2022-01-06,347,3528.99,Shalini
16801,NF7397,W8931,2022-01-06,273,12345.06,Ingrid
16802,SS3811,A802a,2022-01-06,379,3854.43,Ethan
16803,QI5038,A802a,2022-01-06,343,3488.31,Sam
16804,CI4562,Q28R3,2022-01-06,308,54309.64,Sam
16805,NE6537,BC111d,2022-01-06,346,21894.88,Gowoon
16806,CS6924,A802a,2022-01-06,364,3701.88,Ingrid
16807,TS1163,JQ9322,2022-01-06,137,3423.63,Shalini
16808,NF9938,BC111d,2022-01-06,325,20566.0,Ingrid
16809,CI4562,W8931,2022-01-06,291,13159.02,Shalini
16810,CS8317,JQ9322,2022-01-06,131,3273.69,Ethan
16811,MM0344,BC111d,2022-01-06,296,18730.88,Shalini
16812,MM0344,A802a,2022-01-06,349,3549.33,Shalini
16813,NF7397,W8931,2022-01-07,384,17364.48,Gowoon
16814,CS5977,JQ9322,2022-01-07,485,12120.15,Gowoon
16815,AS7573,A802a,2022-01-07,333,3386.61,Ingrid
16816,AM1674,W8931,2022-01-07,331,14967.82,Ingrid
16817,NF9938,BC111d,2022-01-07,306,19363.68,Ethan
16818,TC0514,BC111d,2022-01-07,333,21072.24,Shalini
16819,CI9891,BC111d,2022-01-07,325,20566.0,Sam
16820,MR7651,A802a,2022-01-07,327,3325.59,Sam
16821,CS8317,A802a,2022-01-07,326,3315.42,Shalini
16822,CS6924,A802a,2022-01-07,324,3295.08,Ethan
16823,AS0053,BC111d,2022-01-07,337,21325.36,Gowoon
16824,CS5977,W8931,2022-01-07,370,16731.4,Shalini
16825,CS5977,A802a,2022-01-07,332,3376.44,Gowoon
16826,MR6252,A802a,2022-01-07,287,2918.79,Shalini
16827,CS2504,W8931,2022-01-07,310,14018.2,Ingrid
16828,CS2504,JQ9322,2022-01-07,508,12694.92,Ethan
16829,AM1674,W8931,2022-01-08,433,19580.26,Shalini
16830,TC0514,W8931,2022-01-09,304,13746.88,Sam
16831,NR3611,Q28R3,2022-01-09,305,53780.65,Ingrid
16832,SC7962,JQ9322,2022-01-10,153,3823.47,Ethan
16833,TS1163,W8931,2022-01-10,288,13023.36,Hannah
16834,MM0344,W8931,2022-01-10,302,13656.44,Sam
16835,NR3611,A802a,2022-01-10,323,3284.91,Ingrid
16836,AM1674,W8931,2022-01-10,267,12073.74,Sam
16837,MR7651,BC111d,2022-01-10,307,19426.96,Ingrid
16838,QS4506,A802a,2022-01-10,311,3162.87,Ingrid
16839,QI5038,Q28R3,2022-01-10,333,58717.89,Ingrid
16840,QS1139,A802a,2022-01-10,292,2969.64,Ingrid
16841,CI4562,BC111d,2022-01-10,362,22907.36,Shalini
16842,LM6201,Q28R3,2022-01-10,374,65947.42,Shalini
16843,SS3811,A802a,2022-01-10,345,3508.65,Ethan
16844,QS1139,W8931,2022-01-10,258,11666.76,Sam
16845,TC0514,A802a,2022-01-10,326,3315.42,Sam
16846,NF7397,A802a,2022-01-10,322,3274.74,Hannah
16847,CS8317,A802a,2022-01-10,332,3376.44,Ethan
16848,QI5038,BC111d,2022-01-10,347,21958.16,Sam
16849,NF9938,JQ9322,2022-01-10,155,3873.45,Ingrid
16850,RV9064,A802a,2022-01-10,324,3295.08,Ingrid
16851,CS6924,R9S10,2022-01-11,600,26298.0,Ethan
16852,ZD7787,A802a,2022-01-11,381,3874.77,Gowoon
16853,SV2287,A802a,2022-01-11,325,3305.25,Shalini
16854,CS5977,BC111d,2022-01-11,325,20566.0,Sam
16855,CS5977,JQ9322,2022-01-11,464,11595.36,Ingrid
16856,SC3814,A802a,2022-01-11,336,3417.12,Hannah
16857,SC9674,BC111d,2022-01-11,358,22654.24,Ingrid
16858,MM0344,JQ9322,2022-01-11,528,13194.72,Shalini
16859,NF7397,W8931,2022-01-11,383,17319.26,Gowoon
16860,SS3811,Q28R3,2022-01-11,358,63126.14,Ethan
16861,SS3811,Q28R3,2022-01-11,381,67181.73,Shalini
16862,CS8317,BC111d,2022-01-11,337,21325.36,Ethan
16863,RS9813,A802a,2022-01-11,370,3762.9,Ethan
16864,QS1139,W8931,2022-01-11,332,15013.04,Shalini
16865,CS8317,W8931,2022-01-11,378,17093.16,Shalini
16866,NR3611,BC111d,2022-01-11,327,20692.56,Ingrid
16867,CS5977,R9S10,2022-01-11,530,23229.9,Sam
16868,AM1674,A802a,2022-01-11,362,3681.54,Sam
16869,AS0053,A802a,2022-01-11,372,3783.24,Gowoon
16870,QS4506,A802a,2022-01-12,442,4495.14,Gowoon
16871,NR9560,BC111d,2022-01-12,342,21641.76,Ingrid
16872,CI9891,A802a,2022-01-12,401,4078.17,Ingrid
16873,AM1674,W8931,2022-01-12,410,18540.2,Ingrid
16874,NE6537,W8931,2022-01-12,417,18856.74,Shalini
16875,TM0916,W8931,2022-01-12,399,18042.78,Shalini
16876,MR6252,A802a,2022-01-12,375,3813.75,Ethan
16877,AM1674,EE05x,2022-01-12,336,121974.72,Ingrid
16878,AM1674,EE05x,2022-01-12,324,117618.48,Ingrid
16879,QS1139,BC111d,2022-01-12,299,18920.72,Shalini
16880,AM1674,A802a,2022-01-12,412,4190.04,Ingrid
16881,RS9813,W8931,2022-01-12,417,18856.74,Ingrid
16882,QS4506,W8931,2022-01-12,362,16369.64,Hannah
16883,CI4562,JQ9322,2022-01-12,525,13119.75,Shalini
16884,TC0514,A802a,2022-01-12,424,4312.08,Sam
16885,AM1674,W8931,2022-01-12,429,19399.38,Ingrid
16886,RS9813,A802a,2022-01-12,428,4352.76,Ingrid
16887,ZD7787,Q28R3,2022-01-12,350,61715.5,Gowoon
16888,CS6924,R9S10,2022-01-13,352,15428.16,Ethan
16889,SC9674,A802a,2022-01-13,379,3854.43,Ingrid
16890,TM0916,A802a,2022-01-13,410,4169.7,Sam
16891,QS1139,Q28R3,2022-01-13,346,61010.18,Shalini
16892,AM1674,JQ9322,2022-01-13,211,5272.89,Sam
16893,TC0514,A802a,2022-01-13,427,4342.59,Sam
16894,CS8317,A802a,2022-01-13,416,4230.72,Ethan
16895,QI5038,JQ9322,2022-01-13,182,4548.18,Sam
16896,CS8317,JQ9322,2022-01-13,201,5022.99,Shalini
16897,CS8317,A802a,2022-01-13,424,4312.08,Shalini
16898,NR3611,JQ9322,2022-01-13,196,4898.04,Ingrid
16899,RV9064,A802a,2022-01-13,388,3945.96,Gowoon
16900,CS5977,JQ9322,2022-01-13,199,4973.01,Sam
16901,SC9674,W8931,2022-01-13,315,14244.3,Ingrid
16902,SC7962,Q28R3,2022-01-13,337,59423.21,Shalini
16903,QS1139,W8931,2022-01-13,328,14832.16,Ingrid
16904,CS2504,A802a,2022-01-13,396,4027.32,Ingrid
16905,RV9064,JQ9322,2022-01-13,199,4973.01,Shalini
16906,TC0514,Q28R3,2022-01-14,344,60657.52,Sam
16907,CS6924,BC111d,2022-01-14,303,19173.84,Ethan
16908,NR3611,A802a,2022-01-14,358,3640.86,Ingrid
16909,SS3811,W8931,2022-01-14,309,13972.98,Ingrid
16910,QI5038,A802a,2022-01-14,340,3457.8,Ingrid
16911,MR7651,A802a,2022-01-14,320,3254.4,Hannah
16912,RS9813,A802a,2022-01-14,328,3335.76,Ethan
16913,LM6201,A802a,2022-01-14,366,3722.22,Ingrid
16914,CS8317,A802a,2022-01-14,382,3884.94,Ethan
16915,LM6201,A802a,2022-01-14,363,3691.71,Gowoon
16916,TM0916,A802a,2022-01-14,391,3976.47,Hannah
16917,CS6924,Q28R3,2022-01-14,288,50783.04,Hannah
16918,TC0514,A802a,2022-01-14,373,3793.41,Hannah
16919,CI4562,Q28R3,2022-01-14,369,65065.77,Hannah
16920,NF9938,W8931,2022-01-14,257,11621.54,Shalini
16921,QS4506,A802a,2022-01-14,357,3630.69,Gowoon
16922,NM1588,A802a,2022-01-14,349,3549.33,Shalini
16923,CI4562,W8931,2022-01-14,259,11711.98,Shalini
16924,TC0514,W8931,2022-01-14,268,12118.96,Sam
16925,TS1163,BC111d,2022-01-15,348,22021.44,Shalini
16926,CS6924,A802a,2022-01-16,308,3132.36,Ethan
16927,NF7397,A802a,2022-01-16,270,2745.9,Ingrid
16928,AM1674,A802a,2022-01-17,307,3122.19,Sam
16929,ZD7787,A802a,2022-01-17,286,2908.62,Shalini
16930,TC0514,W8931,2022-01-17,353,15962.66,Ingrid
16931,SS3811,A802a,2022-01-17,287,2918.79,Shalini
16932,CI4562,A802a,2022-01-17,278,2827.26,Sam
16933,SV2287,W8931,2022-01-17,327,14786.94,Gowoon
16934,SS3811,A802a,2022-01-17,342,3478.14,Shalini
16935,ZF8085,JQ9322,2022-01-17,202,5047.98,Sam
16936,CI4562,W8931,2022-01-17,307,13882.54,Ingrid
16937,SS3811,A802a,2022-01-17,305,3101.85,Shalini
16938,CI4562,JQ9322,2022-01-17,189,4723.11,Shalini
16939,CS2504,BC111d,2022-01-17,315,19933.2,Ethan
16940,SC9674,A802a,2022-01-17,293,2979.81,Ethan
16941,NM1588,A802a,2022-01-17,276,2806.92,Hannah
16942,SC7962,W8931,2022-01-17,337,15239.14,Hannah
16943,QD2621,JQ9322,2022-01-17,200,4998.0,Hannah
16944,ZD7787,A802a,2022-01-18,330,3356.1,Ethan
16945,ZD7787,W8931,2022-01-18,290,13113.8,Shalini
16946,RV9064,A802a,2022-01-18,278,2827.26,Sam
16947,SS3811,A802a,2022-01-18,341,3467.97,Shalini
16948,SS3811,A802a,2022-01-18,309,3142.53,Shalini
16949,CS6924,W8931,2022-01-18,253,11440.66,Gowoon
16950,SC3814,A802a,2022-01-18,312,3173.04,Sam
16951,SS3811,EE05x,2022-01-18,356,129235.12,Gowoon
16952,MM0344,A802a,2022-01-18,300,3051.0,Shalini
16953,CS8317,A802a,2022-01-18,344,3498.48,Ingrid
16954,CS5977,EE05x,2022-01-18,312,113262.24,Sam
16955,NF7397,A802a,2022-01-18,306,3112.02,Gowoon
16956,NE6537,A802a,2022-01-18,312,3173.04,Gowoon
16957,SC7962,A802a,2022-01-18,323,3284.91,Hannah
16958,RV9064,A802a,2022-01-18,318,3234.06,Shalini
16959,CS8317,A802a,2022-01-18,309,3142.53,Ethan
16960,RV9064,A802a,2022-01-18,326,3315.42,Ingrid
16961,CS5977,BC111d,2022-01-18,322,20376.16,Shalini
16962,QI5038,A802a,2022-01-19,325,3305.25,Ingrid
16963,TM0916,BC111d,2022-01-19,284,17971.52,Gowoon
